SOUID,    DATE,   TG, Q_TG
107054,20070209,   32,    0
107054,20070210,   58,    0
107054,20070211,   84,    0
107054,20070212,   89,    0
107054,20070213,   76,    0
107054,20070214,   83,    0
107054,20070215,   55,    0
107054,20070216,   92,    0
107054,20070217,   79,    0
107054,20070218,   70,    0
107054,20070219,   90,    0
107054,20070220,   94,    0
107054,20070221,  102,    0
107054,20070222,   90,    0
107054,20070223,   96,    0
107054,20070224,  100,    0
107054,20070225,   81,    0
107054,20070226,   84,    0
107054,20070227,   80,    0
107054,20070228,   87,    0
107054,20070301,   78,    0
107054,20070302,   66,    0
107054,20070303,   87,    0
107054,20070304,   76,    0
107054,20070305,   90,    0
107054,20070306,  112,    0
107054,20070307,   94,    0
107054,20070308,   86,    0
107054,20070309,  100,    0
107054,20070310,   90,    0
107054,20070311,  110,    0
107054,20070312,  104,    0
107054,20070313,  100,    0
107054,20070314,   91,    0
107054,20070315,   87,    0
107054,20070316,  104,    0
107054,20070317,  120,    0
107054,20070318,   82,    0
107054,20070319,   46,    0
107054,20070320,   44,    0
107054,20070321,   42,    0
107054,20070322,   28,    0
107054,20070323,   50,    0
107054,20070324,   60,    0
107054,20070325,   98,    0
107054,20070326,   98,    0
107054,20070327,  105,    0
107054,20070328,  108,    0
107054,20070329,   82,    0
107054,20070330,   74,    0
107054,20070331,  111,    0
107054,20070401,  116,    0
107054,20070402,  122,    0
107054,20070403,   74,    0
107054,20070404,   72,    0
107054,20070405,  110,    0
107054,20070406,  117,    0
107054,20070407,  102,    0
107054,20070408,  110,    0
107054,20070409,  118,    0
107054,20070410,  153,    0
107054,20070411,  134,    0
107054,20070412,  132,    0
107054,20070413,  135,    0
107054,20070414,  156,    0
107054,20070415,  172,    0
107054,20070416,  175,    0
107054,20070417,  151,    0
107054,20070418,  114,    0
107054,20070419,  130,    0
107054,20070420,  128,    0
107054,20070421,  126,    0
107054,20070422,  144,    0
107054,20070423,  140,    0
107054,20070424,  164,    0
107054,20070425,  165,    0
107054,20070426,  139,    0
107054,20070427,  138,    0
107054,20070428,  154,    0
107054,20070429,  149,    0
107054,20070430,  144,    0
107054,20070501,  154,    0
107054,20070502,  155,    0
107054,20070503,  114,    0
107054,20070504,  130,    0
107054,20070505,  120,    0
107054,20070506,  142,    0
107054,20070507,  164,    0
107054,20070508,  152,    0
107054,20070509,  124,    0
107054,20070510,  134,    0
107054,20070511,  124,    0
107054,20070512,  136,    0
107054,20070513,  128,    0
107054,20070514,  114,    0
107054,20070515,  113,    0
107054,20070516,  132,    0
107054,20070517,  156,    0
107054,20070518,  170,    0
107054,20070519,  136,    0
107054,20070520,  134,    0
107054,20070521,  140,    0
107054,20070522,  168,    0
107054,20070523,  177,    0
107054,20070524,  198,    0
107054,20070525,  186,    0
107054,20070526,  120,    0
107054,20070527,  109,    0
107054,20070528,   84,    0
107054,20070529,   99,    0
107054,20070530,  116,    0
107054,20070531,  146,    0
107054,20070601,  161,    0
107054,20070602,  181,    0
107054,20070603,  186,    0
107054,20070604,  162,    0
107054,20070605,  166,    0
107054,20070606,  145,    0
107054,20070607,  153,    0
107054,20070608,  172,    0
107054,20070609,  196,    0
107054,20070610,  200,    0
107054,20070611,  180,    0
107054,20070612,  190,    0
107054,20070613,  184,    0
107054,20070614,  188,    0
107054,20070615,  177,    0
107054,20070616,  165,    0
107054,20070617,  168,    0
107054,20070618,  164,    0
107054,20070619,  186,    0
107054,20070620,  180,    0
107054,20070621,  172,    0
107054,20070622,  169,    0
107054,20070623,  174,    0
107054,20070624,  144,    0
107054,20070625,  140,    0
107054,20070626,  141,    0
107054,20070627,  144,    0
107054,20070628,  139,    0
107054,20070629,  176,    0
107054,20070630,  158,    0
107054,20070701,  179,    0
107054,20070702,  174,    0
107054,20070703,  160,    0
107054,20070704,  158,    0
107054,20070705,  170,    0
107054,20070706,  174,    0
107054,20070707,  169,    0
107054,20070708,  160,    0
107054,20070709,  162,    0
107054,20070710,  156,    0
107054,20070711,  170,    0
107054,20070712,  187,    0
107054,20070713,  196,    0
107054,20070714,  198,    0
107054,20070715,  196,    0
107054,20070716,  198,    0
107054,20070717,  178,    0
107054,20070718,  186,    0
107054,20070719,  181,    0
107054,20070720,  180,    0
107054,20070721,  161,    0
107054,20070722,  162,    0
107054,20070723,  166,    0
107054,20070724,  174,    0
107054,20070725,  166,    0
107054,20070726,  164,    0
107054,20070727,  177,    0
107054,20070728,  175,    0
107054,20070729,  163,    0
107054,20070730,  148,    0
107054,20070731,  158,    0
107054,20070801,  179,    0
107054,20070802,  166,    0
107054,20070803,  184,    0
107054,20070804,  205,    0
107054,20070805,  218,    0
107054,20070806,  197,    0
107054,20070807,  170,    0
107054,20070808,  168,    0
107054,20070809,  168,    0
107054,20070810,  174,    0
107054,20070811,  192,    0
107054,20070812,  178,    0
107054,20070813,  166,    0
107054,20070814,  172,    0
107054,20070815,  187,    0
107054,20070816,  152,    0
107054,20070817,  152,    0
107054,20070818,  168,    0
107054,20070819,  165,    0
107054,20070820,  144,    0
107054,20070821,  150,    0
107054,20070822,  160,    0
107054,20070823,  162,    0
107054,20070824,  170,    0
107054,20070825,  189,    0
107054,20070826,  195,    0
107054,20070827,  160,    0
107054,20070828,  167,    0
107054,20070829,  174,    0
107054,20070830,  150,    0
107054,20070831,  158,    0
107054,20070901,  177,    0
107054,20070902,  172,    0
107054,20070903,  166,    0
107054,20070904,  150,    0
107054,20070905,  182,    0
107054,20070906,  191,    0
107054,20070907,  202,    0
107054,20070908,  159,    0
107054,20070909,  172,    0
107054,20070910,  176,    0
107054,20070911,  146,    0
107054,20070912,  158,    0
107054,20070913,  168,    0
107054,20070914,  175,    0
107054,20070915,  148,    0
107054,20070916,  160,    0
107054,20070917,  148,    0
107054,20070918,  110,    0
107054,20070919,  143,    0
107054,20070920,  167,    0
107054,20070921,  178,    0
107054,20070922,  176,    0
107054,20070923,  157,    0
107054,20070924,  150,    0
107054,20070925,  140,    0
107054,20070926,  108,    0
107054,20070927,  108,    0
107054,20070928,  126,    0
107054,20070929,  152,    0
107054,20070930,  126,    0
107054,20071001,  129,    0
107054,20071002,  133,    0
107054,20071003,  155,    0
107054,20071004,  152,    0
107054,20071005,  128,    0
107054,20071006,  140,    0
107054,20071007,  123,    0
107054,20071008,  136,    0
107054,20071009,  120,    0
107054,20071010,  138,    0
107054,20071011,  118,    0
107054,20071012,  128,    0
107054,20071013,  166,    0
107054,20071014,  150,    0
107054,20071015,  137,    0
107054,20071016,  154,    0
107054,20071017,  125,    0
107054,20071018,   94,    0
107054,20071019,   84,    0
107054,20071020,   93,    0
107054,20071021,   82,    0
107054,20071022,   88,    0
107054,20071023,   80,    0
107054,20071024,   79,    0
107054,20071025,   98,    0
107054,20071026,  106,    0
107054,20071027,  120,    0
107054,20071028,  138,    0
107054,20071029,  113,    0
107054,20071030,  104,    0
107054,20071031,   95,    0
107054,20071101,  134,    0
107054,20071102,  127,    0
107054,20071103,  120,    0
107054,20071104,   95,    0
107054,20071105,   66,    0
107054,20071106,   80,    0
107054,20071107,   98,    0
107054,20071108,  122,    0
107054,20071109,   85,    0
107054,20071110,  108,    0
107054,20071111,  112,    0
107054,20071112,   42,    0
107054,20071113,   62,    0
107054,20071114,   77,    0
107054,20071115,   48,    0
107054,20071116,   31,    0
107054,20071117,   40,    0
107054,20071118,   58,    0
107054,20071119,   64,    0
107054,20071120,   76,    0
107054,20071121,   94,    0
107054,20071122,   92,    0
107054,20071123,   52,    0
107054,20071124,   30,    0
107054,20071125,   57,    0
107054,20071126,   69,    0
107054,20071127,   88,    0
107054,20071128,   93,    0
107054,20071129,   92,    0
107054,20071130,   95,    0
107054,20071201,   88,    0
107054,20071202,   98,    0
107054,20071203,   81,    0
107054,20071204,  100,    0
107054,20071205,  113,    0
107054,20071206,  118,    0
107054,20071207,   94,    0
107054,20071208,   76,    0
107054,20071209,   76,    0
107054,20071210,   62,    0
107054,20071211,   32,    0
107054,20071212,   26,    0
107054,20071213,   21,    0
107054,20071214,   26,    0
107054,20071215,   34,    0
107054,20071216,   17,    0
107054,20071217,   29,    0
107054,20071218,   34,    0
107054,20071219,   39,    0
107054,20071220,   12,    0
107054,20071221,   12,    0
107054,20071222,   27,    0
107054,20071223,   32,    0
107054,20071224,   49,    0
107054,20071225,   86,    0
107054,20071226,   74,    0
107054,20071227,   83,    0
107054,20071228,  107,    0
107054,20071229,   72,    0
107054,20071230,   67,    0
107054,20071231,   67,    0
107054,20080101,   78,    0
107054,20080102,   48,    0
107054,20080103,   24,    0
107054,20080104,   52,    0
107054,20080105,   66,    0
107054,20080106,   52,    0
107054,20080107,   62,    0
107054,20080108,   77,    0
107054,20080109,   76,    0
107054,20080110,   84,    0
107054,20080111,   82,    0
107054,20080112,   61,    0
107054,20080113,   69,    0
107054,20080114,   93,    0
107054,20080115,   94,    0
107054,20080116,   64,    0
107054,20080117,   67,    0
107054,20080118,  103,    0
107054,20080119,  112,    0
107054,20080120,  135,    0
107054,20080121,  112,    0
107054,20080122,   66,    0
107054,20080123,   81,    0
107054,20080124,  105,    0
107054,20080125,   68,    0
107054,20080126,   84,    0
107054,20080127,   82,    0
107054,20080128,   46,    0
107054,20080129,   70,    0
107054,20080130,   64,    0
107054,20080131,   66,    0
107054,20080201,   59,    0
107054,20080202,   30,    0
107054,20080203,   50,    0
107054,20080204,   67,    0
107054,20080205,   82,    0
107054,20080206,   90,    0
107054,20080207,   69,    0
107054,20080208,   82,    0
107054,20080209,   85,    0
107054,20080210,   79,    0
107054,20080211,   66,    0
107054,20080212,   64,    0
107054,20080213,   64,    0
107054,20080214,   36,    0
107054,20080215,   54,    0
107054,20080216,   27,    0
107054,20080217,   27,    0
107054,20080218,   40,    0
107054,20080219,   41,    0
107054,20080220,   40,    0
107054,20080221,   64,    0
107054,20080222,  108,    0
107054,20080223,   86,    0
107054,20080224,  112,    0
107054,20080225,   64,    0
107054,20080226,   86,    0
107054,20080227,   74,    0
107054,20080228,   67,    0
107054,20080229,   72,    0
107054,20080301,   89,    0
107054,20080302,  111,    0
107054,20080303,   60,    0
107054,20080304,   52,    0
107054,20080305,   35,    0
107054,20080306,   71,    0
107054,20080307,   90,    0
107054,20080308,   70,    0
107054,20080309,   81,    0
107054,20080310,   65,    0
107054,20080311,   96,    0
107054,20080312,   84,    0
107054,20080313,   84,    0
107054,20080314,   98,    0
107054,20080315,  111,    0
107054,20080316,   84,    0
107054,20080317,   66,    0
107054,20080318,   46,    0
107054,20080319,   52,    0
107054,20080320,   60,    0
107054,20080321,   70,    0
107054,20080322,   40,    0
107054,20080323,   14,    0
107054,20080324,   30,    0
107054,20080325,   42,    0
107054,20080326,   77,    0
107054,20080327,   68,    0
107054,20080328,   88,    0
107054,20080329,   90,    0
107054,20080330,  112,    0
107054,20080331,   82,    0
107054,20080401,  114,    0
107054,20080402,  106,    0
107054,20080403,  124,    0
107054,20080404,  123,    0
107054,20080405,   82,    0
107054,20080406,   32,    0
107054,20080407,   46,    0
107054,20080408,   52,    0
107054,20080409,   64,    0
107054,20080410,   70,    0
107054,20080411,   83,    0
107054,20080412,   91,    0
107054,20080413,   74,    0
107054,20080414,   75,    0
107054,20080415,   72,    0
107054,20080416,   76,    0
107054,20080417,   78,    0
107054,20080418,   76,    0
107054,20080419,   87,    0
107054,20080420,  116,    0
107054,20080421,  126,    0
107054,20080422,  122,    0
107054,20080423,  114,    0
107054,20080424,  113,    0
107054,20080425,  131,    0
107054,20080426,  146,    0
107054,20080427,  148,    0
107054,20080428,  117,    0
107054,20080429,   91,    0
107054,20080430,   84,    0
107054,20080501,  110,    0
107054,20080502,  102,    0
107054,20080503,  129,    0
107054,20080504,  174,    0
107054,20080505,  180,    0
107054,20080506,  162,    0
107054,20080507,  184,    0
107054,20080508,  188,    0
107054,20080509,  192,    0
107054,20080510,  198,    0
107054,20080511,  198,    0
107054,20080512,  188,    0
107054,20080513,  164,    0
107054,20080514,  154,    0
107054,20080515,  124,    0
107054,20080516,  114,    0
107054,20080517,  117,    0
107054,20080518,  117,    0
107054,20080519,   96,    0
107054,20080520,  106,    0
107054,20080521,  124,    0
107054,20080522,  156,    0
107054,20080523,  162,    0
107054,20080524,  169,    0
107054,20080525,  153,    0
107054,20080526,  124,    0
107054,20080527,  144,    0
107054,20080528,  150,    0
107054,20080529,  164,    0
107054,20080530,  156,    0
